3.1834,1.89817,1,5,0,0,embeded,0
3.5176,2.45933,1,5,0,0,embeded,0
4.04773,3.16218,1,5,0,0,embeded,0
4.47413,3.64537,1,5,0,0,embeded,0
5.28083,4.01446,1,5,0,0,embeded,0
6.73291,4.38792,1,5,0,0,embeded,0
9.39504,4.67614,1,5,0,0,embeded,0
12.7832,4.79135,1,5,0,0,embeded,0
16.17137,4.71751,1,5,0,0,embeded,0
19.55954,4.6282,1,5,0,0,embeded,0
22.9477,4.54044,1,5,0,0,embeded,0
26.33587,4.48477,1,5,0,0,embeded,0
29.72404,4.45693,1,5,0,0,embeded,0
33.1122,4.45693,1,5,0,0,embeded,0
36.50037,4.484,1,5,0,0,embeded,0
39.88854,4.5184,1,5,0,0,embeded,0
43.2767,4.57794,1,5,0,0,embeded,0
46.66487,4.63361,1,5,0,0,embeded,0
50.05303,4.69624,1,5,0,0,embeded,0
53.4412,4.76944,1,5,0,0,embeded,0
56.82937,4.89689,1,5,0,0,embeded,0
60.21753,4.94677,1,5,0,0,embeded,0
63.6057,5.0094,1,5,0,0,embeded,0
66.99387,5.06932,1,5,0,0,embeded,0
70.38203,5.13504,1,5,0,0,embeded,0
73.7702,5.18801,1,5,0,0,embeded,0
77.15837,5.25296,1,5,0,0,embeded,0
80.54653,5.32642,1,5,0,0,embeded,0
83.9347,5.37358,1,5,0,0,embeded,0
87.32287,5.43312,1,5,0,0,embeded,0
90.71103,5.5031,1,5,0,0,embeded,0
94.0992,5.59008,1,5,0,0,embeded,0
97.48737,5.68789,1,5,0,0,embeded,0
99.34279,5.73293,1,5,0,0,embeded,0
1.10003,1.97545,1,4,0,0,embeded,0
1.53303,2.6178,1,4,0,0,embeded,0
1.93897,3.23749,1,4,0,0,embeded,0
2.31785,3.76069,1,4,0,0,embeded,0
3.0756,4.2477,1,4,0,0,embeded,0
4.29341,4.65229,1,4,0,0,embeded,0
6.32311,5.04682,1,4,0,0,embeded,0
9.32706,5.28225,1,4,0,0,embeded,0
12.73694,5.23228,1,4,0,0,embeded,0
16.14683,5.12673,1,4,0,0,embeded,0
19.55671,5.02119,1,4,0,0,embeded,0
22.9666,4.96217,1,4,0,0,embeded,0
26.37648,4.89884,1,4,0,0,embeded,0
29.78637,4.89195,1,4,0,0,embeded,0
33.19625,4.92124,1,4,0,0,embeded,0
36.60614,4.96605,1,4,0,0,embeded,0
40.01603,5.0354,1,4,0,0,embeded,0
43.42591,5.13966,1,4,0,0,embeded,0
46.8358,5.23012,1,4,0,0,embeded,0
50.24568,5.29862,1,4,0,0,embeded,0
53.65557,5.36281,1,4,0,0,embeded,0
57.06545,5.43863,1,4,0,0,embeded,0
60.47534,5.52177,1,4,0,0,embeded,0
63.88522,5.61611,1,4,0,0,embeded,0
67.29511,5.68935,1,4,0,0,embeded,0
70.705,5.78067,1,4,0,0,embeded,0
74.11488,5.87114,1,4,0,0,embeded,0
77.52477,5.95773,1,4,0,0,embeded,0
80.93465,6.0693,1,4,0,0,embeded,0
84.34454,6.1658,1,4,0,0,embeded,0
87.75442,6.2567,1,4,0,0,embeded,0
91.16431,6.34587,1,4,0,0,embeded,0
94.57419,6.43462,1,4,0,0,embeded,0
97.98408,6.54662,1,4,0,0,embeded,0
100.17615,6.61189,1,4,0,0,embeded,0
1.03218,2.05648,1,3,0,0,embeded,0
1.55385,2.52683,1,3,0,0,embeded,0
1.97334,2.99461,1,3,0,0,embeded,0
2.5219,3.44263,1,3,0,0,embeded,0
2.87685,3.8372,1,3,0,0,embeded,0
3.58675,4.20417,1,3,0,0,embeded,0
4.63547,4.58819,1,3,0,0,embeded,0
6.97492,4.87215,1,3,0,0,embeded,0
10.36308,4.96532,1,3,0,0,embeded,0
13.75125,4.91545,1,3,0,0,embeded,0
17.13942,4.82846,1,3,0,0,embeded,0
20.52758,4.73181,1,3,0,0,embeded,0
23.91575,4.67266,1,3,0,0,embeded,0
27.30392,4.64637,1,3,0,0,embeded,0
30.69208,4.67343,1,3,0,0,embeded,0
34.08025,4.73375,1,3,0,0,embeded,0
37.46842,4.82344,1,3,0,0,embeded,0
40.85658,4.91197,1,3,0,0,embeded,0
44.24475,4.9978,1,3,0,0,embeded,0
47.63292,5.1076,1,3,0,0,embeded,0
51.02108,5.18569,1,3,0,0,embeded,0
54.40925,5.29781,1,3,0,0,embeded,0
57.79742,5.38634,1,3,0,0,embeded,0
61.18558,5.48918,1,3,0,0,embeded,0
64.57375,5.59666,1,3,0,0,embeded,0
67.96192,5.68905,1,3,0,0,embeded,0
71.35008,5.78957,1,3,0,0,embeded,0
74.73825,5.91213,1,3,0,0,embeded,0
78.12641,6.00143,1,3,0,0,embeded,0
81.51458,6.09615,1,3,0,0,embeded,0
84.90275,6.20247,1,3,0,0,embeded,0
88.29091,6.31072,1,3,0,0,embeded,0
91.67908,6.40003,1,3,0,0,embeded,0
95.06725,6.49088,1,3,0,0,embeded,0
98.13273,6.56988,1,3,0,0,embeded,0
1.0459,1.87499,1,2,0,0,embeded,0
1.12709,2.51376,1,2,0,0,embeded,0
1.47891,2.98569,1,2,0,0,embeded,0
2.02016,3.56468,1,2,0,0,embeded,0
2.44233,4.01641,1,2,0,0,embeded,0
3.23797,4.58996,1,2,0,0,embeded,0
4.45579,4.99706,1,2,0,0,embeded,0
6.89142,5.32447,1,2,0,0,embeded,0
10.30131,5.40588,1,2,0,0,embeded,0
13.71119,5.31542,1,2,0,0,embeded,0
17.12108,5.206,1,2,0,0,embeded,0
20.53097,5.10993,1,2,0,0,embeded,0
23.94085,5.09571,1,2,0,0,embeded,0
27.35074,5.15689,1,2,0,0,embeded,0
30.76062,5.26545,1,2,0,0,embeded,0
34.17051,5.39038,1,2,0,0,embeded,0
37.58039,5.52048,1,2,0,0,embeded,0
40.99028,5.66565,1,2,0,0,embeded,0
44.40016,5.80738,1,2,0,0,embeded,0
47.81005,5.96247,1,2,0,0,embeded,0
51.21994,6.121,1,2,0,0,embeded,0
54.62982,6.27824,1,2,0,0,embeded,0
58.03971,6.42471,1,2,0,0,embeded,0
61.44959,6.56859,1,2,0,0,embeded,0
64.85948,6.73876,1,2,0,0,embeded,0
68.26936,6.87618,1,2,0,0,embeded,0
71.67925,7.01231,1,2,0,0,embeded,0
75.08913,7.15361,1,2,0,0,embeded,0
78.49902,7.29232,1,2,0,0,embeded,0
81.90891,7.41812,1,2,0,0,embeded,0
85.31879,7.54175,1,2,0,0,embeded,0
88.72868,7.64643,1,2,0,0,embeded,0
92.13856,7.76663,1,2,0,0,embeded,0
95.54845,7.87949,1,2,0,0,embeded,0
98.95833,7.99021,1,2,0,0,embeded,0
1.0721,2.09033,1,2,0,0,embeded,0
1.33698,2.43749,1,2,0,0,embeded,0
1.5186,2.76232,1,2,0,0,embeded,0
1.56401,2.93465,1,2,0,0,embeded,0
1.86673,3.27489,1,2,0,0,embeded,0
2.06349,3.54187,1,2,0,0,embeded,0
2.39648,3.84258,1,2,0,0,embeded,0
2.77488,4.12364,1,2,0,0,embeded,0
3.22895,4.39858,1,2,0,0,embeded,0
3.83438,4.6355,1,2,0,0,embeded,0
4.74253,4.88584,1,2,0,0,embeded,0
6.10475,5.07712,1,2,0,0,embeded,0
7.69401,5.13826,1,2,0,0,embeded,0
9.28327,5.13826,1,2,0,0,embeded,0
10.87253,5.08869,1,2,0,0,embeded,0
12.46179,5.04325,1,2,0,0,embeded,0
14.05105,4.99699,1,2,0,0,embeded,0
15.64031,4.94769,1,2,0,0,embeded,0
17.22957,4.90859,1,2,0,0,embeded,0
18.81883,4.89179,1,2,0,0,embeded,0
20.40809,4.8838,1,2,0,0,embeded,0
21.99735,4.87775,1,2,0,0,embeded,0
23.5866,4.87775,1,2,0,0,embeded,0
25.17586,4.89344,1,2,0,0,embeded,0
26.76512,4.93255,1,2,0,0,embeded,0
28.35438,4.97248,1,2,0,0,embeded,0
29.94364,5.01489,1,2,0,0,embeded,0
31.5329,5.06473,1,2,0,0,embeded,0
33.12216,5.12559,1,2,0,0,embeded,0
34.71142,5.18149,1,2,0,0,embeded,0
36.30068,5.25006,1,2,0,0,embeded,0
37.88994,5.3134,1,2,0,0,embeded,0
39.4792,5.37261,1,2,0,0,embeded,0
41.06846,5.43594,1,2,0,0,embeded,0
42.65772,5.50314,1,2,0,0,embeded,0
44.24698,5.57006,1,2,0,0,embeded,0
45.83623,5.6356,1,2,0,0,embeded,0
47.42549,5.70802,1,2,0,0,embeded,0
48.93907,5.77411,1,2,0,0,embeded,0
1.14778,2.25731,2,2,0,0,embeded,0
2.24512,2.0179,2,2,0,0,embeded,0
3.45599,2.24805,2,2,0,0,embeded,0
4.21278,2.5017,2,2,0,0,embeded,0
4.93173,2.73861,2,2,0,0,embeded,0
5.83988,2.97637,2,2,0,0,embeded,0
6.93722,3.2184,2,2,0,0,embeded,0
8.29944,3.46201,2,2,0,0,embeded,0
9.8887,3.62861,2,2,0,0,embeded,0
11.47796,3.75556,2,2,0,0,embeded,0
13.06722,3.84534,2,2,0,0,embeded,0
14.65648,3.90923,2,2,0,0,embeded,0
16.24574,3.9599,2,2,0,0,embeded,0
17.835,3.9968,2,2,0,0,embeded,0
19.42426,4.01855,2,2,0,0,embeded,0
21.01352,4.04664,2,2,0,0,embeded,0
22.60278,4.08575,2,2,0,0,embeded,0
24.19204,4.12733,2,2,0,0,embeded,0
25.7813,4.17635,2,2,0,0,embeded,0
27.37056,4.22454,2,2,0,0,embeded,0
28.95981,4.2708,2,2,0,0,embeded,0
30.54907,4.33524,2,2,0,0,embeded,0
32.13833,4.40547,2,2,0,0,embeded,0
33.72759,4.4644,2,2,0,0,embeded,0
35.31685,4.53297,2,2,0,0,embeded,0
36.90611,4.60346,2,2,0,0,embeded,0
38.49537,4.68718,2,2,0,0,embeded,0
40.08463,4.7552,2,2,0,0,embeded,0
41.67389,4.82102,2,2,0,0,embeded,0
43.26315,4.87527,2,2,0,0,embeded,0
44.85241,4.94136,2,2,0,0,embeded,0
46.44167,5.01819,2,2,0,0,embeded,0
48.03093,5.08676,2,2,0,0,embeded,0
49.24179,5.13115,2,2,0,0,embeded,0
1.14778,3.42524,3,2,0,0,embeded,0
1.56401,3.14631,3,2,0,0,embeded,0
2.01809,2.88013,3,2,0,0,embeded,0
2.6992,2.60765,3,2,0,0,embeded,0
3.91006,2.44089,3,2,0,0,embeded,0
5.49932,2.41611,3,2,0,0,embeded,0
7.08858,2.54857,3,2,0,0,embeded,0
8.67784,2.71214,3,2,0,0,embeded,0
10.2671,2.85975,3,2,0,0,embeded,0
11.85636,3.01203,3,2,0,0,embeded,0
13.44562,3.13843,3,2,0,0,embeded,0
15.03488,3.23812,3,2,0,0,embeded,0
16.62414,3.33726,3,2,0,0,embeded,0
18.2134,3.41712,3,2,0,0,embeded,0
19.80265,3.50221,3,2,0,0,embeded,0
21.39191,3.56996,3,2,0,0,embeded,0
22.98117,3.6366,3,2,0,0,embeded,0
24.57043,3.7093,3,2,0,0,embeded,0
26.15969,3.77126,3,2,0,0,embeded,0
27.74895,3.8368,3,2,0,0,embeded,0
29.33821,3.91501,3,2,0,0,embeded,0
30.92747,3.99377,3,2,0,0,embeded,0
32.51673,4.07473,3,2,0,0,embeded,0
34.10599,4.13807,3,2,0,0,embeded,0
35.69525,4.2171,3,2,0,0,embeded,0
37.28451,4.28733,3,2,0,0,embeded,0
38.87377,4.34736,3,2,0,0,embeded,0
40.46302,4.42419,3,2,0,0,embeded,0
42.05228,4.50268,3,2,0,0,embeded,0
43.64154,4.56739,3,2,0,0,embeded,0
45.2308,4.63073,3,2,0,0,embeded,0
46.82006,4.70343,3,2,0,0,embeded,0
48.40932,4.77365,3,2,0,0,embeded,0
49.43099,4.80642,3,2,0,0,embeded,0
0.99436,1.84304,1,3,0,0,embeded,0
1.19083,2.0821,1,3,0,0,embeded,0
1.37945,2.33121,1,3,0,0,embeded,0
1.53663,2.61376,1,3,0,0,embeded,0
1.66237,2.79287,1,3,0,0,embeded,0
1.88504,3.14248,1,3,0,0,embeded,0
2.07104,3.38672,1,3,0,0,embeded,0
2.36968,3.60318,1,3,0,0,embeded,0
2.58973,3.80049,1,3,0,0,embeded,0
2.91981,4.05431,1,3,0,0,embeded,0
3.35205,4.2727,1,3,0,0,embeded,0
3.90218,4.49658,1,3,0,0,embeded,0
4.64878,4.70719,1,3,0,0,embeded,0
5.74904,4.91358,1,3,0,0,embeded,0
7.24224,5.07931,1,3,0,0,embeded,0
8.89263,5.13245,1,3,0,0,embeded,0
10.54301,5.12264,1,3,0,0,embeded,0
12.1934,5.0768,1,3,0,0,embeded,0
13.84378,5.02777,1,3,0,0,embeded,0
15.49417,4.97053,1,3,0,0,embeded,0
17.14455,4.91899,1,3,0,0,embeded,0
18.79494,4.86449,1,3,0,0,embeded,0
20.44532,4.82572,1,3,0,0,embeded,0
22.09571,4.81112,1,3,0,0,embeded,0
23.74609,4.79219,1,3,0,0,embeded,0
25.39647,4.78376,1,3,0,0,embeded,0
27.04686,4.78034,1,3,0,0,embeded,0
28.69724,4.79858,1,3,0,0,embeded,0
30.34763,4.82275,1,3,0,0,embeded,0
31.99801,4.84693,1,3,0,0,embeded,0
33.6484,4.89641,1,3,0,0,embeded,0
35.29878,4.94134,1,3,0,0,embeded,0
36.94917,4.9792,1,3,0,0,embeded,0
38.59955,5.0264,1,3,0,0,embeded,0
40.24994,5.07178,1,3,0,0,embeded,0
41.90032,5.11922,1,3,0,0,embeded,0
43.55071,5.16779,1,3,0,0,embeded,0
45.20109,5.20337,1,3,0,0,embeded,0
46.85147,5.24807,1,3,0,0,embeded,0
48.50186,5.28592,1,3,0,0,embeded,0
49.60212,5.31397,1,3,0,0,embeded,0
1.11224,2.18808,2,3,0,0,embeded,0
2.2125,1.93267,2,3,0,0,embeded,0
3.43064,2.13677,2,3,0,0,embeded,0
4.13795,2.35049,2,3,0,0,embeded,0
4.80596,2.54225,2,3,0,0,embeded,0
5.63115,2.77332,2,3,0,0,embeded,0
6.61353,2.98186,2,3,0,0,embeded,0
7.67449,3.17976,2,3,0,0,embeded,0
9.04981,3.39128,2,3,0,0,embeded,0
10.70019,3.55,2,3,0,0,embeded,0
12.35058,3.66334,2,3,0,0,embeded,0
14.00096,3.74567,2,3,0,0,embeded,0
15.65135,3.81089,2,3,0,0,embeded,0
17.30173,3.85924,2,3,0,0,embeded,0
18.95212,3.89368,2,3,0,0,embeded,0
20.6025,3.91694,2,3,0,0,embeded,0
22.25288,3.94271,2,3,0,0,embeded,0
23.90327,3.96984,2,3,0,0,embeded,0
25.55365,3.99698,2,3,0,0,embeded,0
27.20404,4.01659,2,3,0,0,embeded,0
28.85442,4.04556,2,3,0,0,embeded,0
30.50481,4.08843,2,3,0,0,embeded,0
32.15519,4.13906,2,3,0,0,embeded,0
33.80558,4.17897,2,3,0,0,embeded,0
35.45596,4.22275,2,3,0,0,embeded,0
37.10635,4.27133,2,3,0,0,embeded,0
38.75673,4.32378,2,3,0,0,embeded,0
40.40712,4.38148,2,3,0,0,embeded,0
42.0575,4.4378,2,3,0,0,embeded,0
43.70788,4.48045,2,3,0,0,embeded,0
45.35827,4.53222,2,3,0,0,embeded,0
47.00865,4.57509,2,3,0,0,embeded,0
48.65904,4.63051,2,3,0,0,embeded,0
49.68071,4.65869,2,3,0,0,embeded,0
1.08081,3.335,3,3,0,0,embeded,0
1.38731,3.11933,3,3,0,0,embeded,0
1.81955,2.8695,3,3,0,0,embeded,0
2.36968,2.65186,3,3,0,0,embeded,0
3.07699,2.44061,3,3,0,0,embeded,0
4.25583,2.2695,3,3,0,0,embeded,0
5.90622,2.27816,3,3,0,0,embeded,0
7.5566,2.41819,3,3,0,0,embeded,0
9.20699,2.57417,3,3,0,0,embeded,0
10.85737,2.73221,3,3,0,0,embeded,0
12.50776,2.86699,3,3,0,0,embeded,0
14.15814,2.97554,3,3,0,0,embeded,0
15.80853,3.07748,3,3,0,0,embeded,0
17.45891,3.16802,3,3,0,0,embeded,0
19.10929,3.24692,3,3,0,0,embeded,0
20.75968,3.30941,3,3,0,0,embeded,0
22.41006,3.37851,3,3,0,0,embeded,0
24.06045,3.43096,3,3,0,0,embeded,0
25.71083,3.48615,3,3,0,0,embeded,0
27.36122,3.53951,3,3,0,0,embeded,0
29.0116,3.60086,3,3,0,0,embeded,0
30.66199,3.66266,3,3,0,0,embeded,0
32.31237,3.71967,3,3,0,0,embeded,0
33.96276,3.78672,3,3,0,0,embeded,0
35.61314,3.84396,3,3,0,0,embeded,0
37.26353,3.89801,3,3,0,0,embeded,0
38.91391,3.9589,3,3,0,0,embeded,0
40.56429,4.02321,3,3,0,0,embeded,0
42.21468,4.07589,3,3,0,0,embeded,0
43.86506,4.13472,3,3,0,0,embeded,0
45.51545,4.19447,3,3,0,0,embeded,0
47.16583,4.24898,3,3,0,0,embeded,0
48.81622,4.29824,3,3,0,0,embeded,0
49.75929,4.33655,3,3,0,0,embeded,0
1.03169,1.75176,1,4,0,0,embeded,0
1.1113,2.01755,1,4,0,0,embeded,0
1.38994,2.27776,1,4,0,0,embeded,0
1.50935,2.58266,1,4,0,0,embeded,0
1.85622,3.01368,1,4,0,0,embeded,0
2.07458,3.23398,1,4,0,0,embeded,0
2.36118,3.46289,1,4,0,0,embeded,0
2.63186,3.65829,1,4,0,0,embeded,0
2.90253,3.89008,1,4,0,0,embeded,0
3.34039,4.10319,1,4,0,0,embeded,0
3.85786,4.30809,1,4,0,0,embeded,0
4.57435,4.53399,1,4,0,0,embeded,0
5.56948,4.73672,1,4,0,0,embeded,0
6.96266,4.92725,1,4,0,0,embeded,0
8.63448,5.04561,1,4,0,0,embeded,0
10.3063,5.08894,1,4,0,0,embeded,0
11.97812,5.09076,1,4,0,0,embeded,0
13.64994,5.05382,1,4,0,0,embeded,0
15.32175,4.99293,1,4,0,0,embeded,0
16.99357,4.9325,1,4,0,0,embeded,0
18.66539,4.87001,1,4,0,0,embeded,0
20.33721,4.826,1,4,0,0,embeded,0
22.00903,4.78586,1,4,0,0,embeded,0
23.68084,4.75371,1,4,0,0,embeded,0
25.35266,4.73227,1,4,0,0,embeded,0
27.02448,4.71038,1,4,0,0,embeded,0
28.6963,4.70057,1,4,0,0,embeded,0
30.36812,4.70901,1,4,0,0,embeded,0
32.03994,4.70992,1,4,0,0,embeded,0
33.71175,4.73136,1,4,0,0,embeded,0
35.38357,4.7553,1,4,0,0,embeded,0
37.05539,4.78814,1,4,0,0,embeded,0
38.72721,4.82258,1,4,0,0,embeded,0
40.39903,4.86499,1,4,0,0,embeded,0
42.07084,4.90353,1,4,0,0,embeded,0
43.74266,4.94458,1,4,0,0,embeded,0
45.41448,4.98312,1,4,0,0,embeded,0
47.0863,5.02167,1,4,0,0,embeded,0
48.75812,5.05017,1,4,0,0,embeded,0
50.1513,5.07606,1,4,0,0,embeded,0
1.1113,2.16781,2,4,0,0,embeded,0
2.22946,1.9061,2,4,0,0,embeded,0
2.5784,1.85575,2,4,0,0,embeded,0
3.73844,2.09418,2,4,0,0,embeded,0
4.41513,2.30117,2,4,0,0,embeded,0
5.13162,2.51615,2,4,0,0,embeded,0
5.88792,2.72586,2,4,0,0,embeded,0
6.88305,2.92077,2,4,0,0,embeded,0
8.23643,3.12232,2,4,0,0,embeded,0
9.82864,3.31197,2,4,0,0,embeded,0
11.50045,3.45701,2,4,0,0,embeded,0
13.17227,3.57468,2,4,0,0,embeded,0
14.84409,3.66294,2,4,0,0,embeded,0
16.51591,3.73044,2,4,0,0,embeded,0
18.18773,3.787,2,4,0,0,embeded,0
19.85955,3.82668,2,4,0,0,embeded,0
21.53136,3.84766,2,4,0,0,embeded,0
23.20318,3.86385,2,4,0,0,embeded,0
24.875,3.87708,2,4,0,0,embeded,0
26.54682,3.89053,2,4,0,0,embeded,0
28.21864,3.90627,2,4,0,0,embeded,0
29.89045,3.9195,2,4,0,0,embeded,0
31.56227,3.94663,2,4,0,0,embeded,0
33.23409,3.96967,2,4,0,0,embeded,0
34.90591,4.00866,2,4,0,0,embeded,0
36.57773,4.04424,2,4,0,0,embeded,0
38.24955,4.08917,2,4,0,0,embeded,0
39.92136,4.12497,2,4,0,0,embeded,0
41.59318,4.16693,2,4,0,0,embeded,0
43.265,4.20912,2,4,0,0,embeded,0
44.93682,4.25952,2,4,0,0,embeded,0
46.60864,4.30376,2,4,0,0,embeded,0
48.28045,4.34344,2,4,0,0,embeded,0
49.91247,4.37784,2,4,0,0,embeded,0
1.03169,3.29703,3,4,0,0,embeded,0
1.38994,3.04816,3,4,0,0,embeded,0
1.62877,2.81573,3,4,0,0,embeded,0
2.05667,2.6102,3,4,0,0,embeded,0
2.82292,2.3898,3,4,0,0,embeded,0
4.09669,2.19452,3,4,0,0,embeded,0
5.76851,2.16488,3,4,0,0,embeded,0
7.44032,2.27616,3,4,0,0,embeded,0
9.11214,2.41961,3,4,0,0,embeded,0
10.78396,2.56191,3,4,0,0,embeded,0
12.45578,2.69213,3,4,0,0,embeded,0
14.1276,2.81414,3,4,0,0,embeded,0
15.79942,2.91174,3,4,0,0,embeded,0
17.47123,2.99042,3,4,0,0,embeded,0
19.14305,3.05975,3,4,0,0,embeded,0
20.81487,3.12634,3,4,0,0,embeded,0
22.48669,3.18517,3,4,0,0,embeded,0
24.15851,3.24059,3,4,0,0,embeded,0
25.83032,3.29897,3,4,0,0,embeded,0
27.50214,3.34823,3,4,0,0,embeded,0
29.17396,3.39544,3,4,0,0,embeded,0
30.84578,3.43717,3,4,0,0,embeded,0
32.5176,3.48369,3,4,0,0,embeded,0
34.18942,3.53934,3,4,0,0,embeded,0
35.86123,3.6,3,4,0,0,embeded,0
37.53305,3.64356,3,4,0,0,embeded,0
39.20487,3.69966,3,4,0,0,embeded,0
40.87669,3.74732,3,4,0,0,embeded,0
42.54851,3.80023,3,4,0,0,embeded,0
44.22032,3.84287,3,4,0,0,embeded,0
45.89214,3.8935,3,4,0,0,embeded,0
47.56396,3.92748,3,4,0,0,embeded,0
49.23578,3.97651,3,4,0,0,embeded,0
50.39013,4.00861,3,4,0,0,embeded,0
1.29411,6.85841,1,5,0,0,embeded,0
1.91487,6.37852,1,5,0,0,embeded,0
2.10886,5.82798,1,5,0,0,embeded,0
2.20585,5.26992,1,5,0,0,embeded,0
2.34165,4.5615,1,5,0,0,embeded,0
2.49684,3.6767,1,5,0,0,embeded,0
3.41739,3.07316,1,5,0,0,embeded,0
3.15639,2.41137,1,5,0,0,embeded,0
3.04353,1.93759,1,5,0,0,embeded,0
4.5143,3.68132,1,5,0,0,embeded,0
5.71703,4.13989,1,5,0,0,embeded,0
7.34652,4.54856,1,5,0,0,embeded,0
8.97601,4.73802,1,5,0,0,embeded,0
10.60551,4.80026,1,5,0,0,embeded,0
12.235,4.82669,1,5,0,0,embeded,0
13.86449,4.84156,1,5,0,0,embeded,0
15.49399,4.81953,1,5,0,0,embeded,0
17.12348,4.77217,1,5,0,0,embeded,0
18.75297,4.72315,1,5,0,0,embeded,0
20.38247,4.68955,1,5,0,0,embeded,0
22.01196,4.64659,1,5,0,0,embeded,0
23.64146,4.61961,1,5,0,0,embeded,0
25.27095,4.58821,1,5,0,0,embeded,0
26.90044,4.54195,1,5,0,0,embeded,0
28.52994,4.54085,1,5,0,0,embeded,0
30.15943,4.51606,1,5,0,0,embeded,0
31.78892,4.50945,1,5,0,0,embeded,0
33.41842,4.50945,1,5,0,0,embeded,0
35.04791,4.51551,1,5,0,0,embeded,0
36.67741,4.53148,1,5,0,0,embeded,0
38.3069,4.57004,1,5,0,0,embeded,0
39.93639,4.58436,1,5,0,0,embeded,0
41.56589,4.613,1,5,0,0,embeded,0
43.19538,4.66697,1,5,0,0,embeded,0
44.82487,4.70167,1,5,0,0,embeded,0
46.45437,4.75014,1,5,0,0,embeded,0
48.08386,4.76501,1,5,0,0,embeded,0
49.51937,4.80366,1,5,0,0,embeded,0
1.68209,0.87772,2,5,0,0,embeded,0
2.84601,0.7672,2,5,0,0,embeded,0
3.57347,0.06087,2,5,0,0,embeded,0
4.06366,-0.47462,2,5,0,0,embeded,0
3.97761,-1.22703,2,5,0,0,embeded,0
3.89354,-1.5685,2,5,0,0,embeded,0
